doc_id,filename,format,word_count_target,sit_ids,labels,instances,confidences,tcs,actual_file_path,actual_word_count,docx_path,pdf_path,eml_path,attachments,postprocessed_at
1164,doc_01164_email_with_attachment.txt,email_with_attachment,546,SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC,FP;FP;FP;TP;TP;FP;FP;TP;FP;TP,1;1;5;3;1;1;5;10;4;1,Low;Low;Medium;Medium;Low;Low;Medium;High;Medium;Low,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_01164_email_with_attachment.txt,563.0,output\files\doc_01164_email_with_attachment.docx,output\files\doc_01164_email_with_attachment.pdf,output\files\doc_01164_email_with_attachment.eml,output\files\doc_01164_email_with_attachment_attachment.xlsx,2025-11-03T11:29:11.325167Z
1165,doc_01165_document.txt,document,1078,SIT_IBAN;SIT_BR_CPF,FP;FP,4;1,Medium;Low,Tax;HR;Finance,output/files\doc_01165_document.txt,1107.0,output\files\doc_01165_document.docx,output\files\doc_01165_document.pdf,,,2025-11-03T11:29:11.373504Z
1166,doc_01166_chat.txt,chat,1256,SIT_BR_RG,FP,1,Low,HR,output/files\doc_01166_chat.txt,1267.0,output\files\doc_01166_chat.docx,output\files\doc_01166_chat.pdf,,,2025-11-03T11:29:11.420850Z
1167,doc_01167_email.txt,email,1255,SIT_UK_NINO,FP,5,Medium,Tax;HR,output/files\doc_01167_email.txt,1256.0,output\files\doc_01167_email.docx,output\files\doc_01167_email.pdf,output\files\doc_01167_email.eml,,2025-11-03T11:29:11.470020Z
1168,doc_01168_chat.txt,chat,1975,SIT_FR_INSEE,TP,1,Low,HR;Healthcare,output/files\doc_01168_chat.txt,1997.0,output\files\doc_01168_chat.docx,output\files\doc_01168_chat.pdf,,,2025-11-03T11:29:11.524598Z
1169,doc_01169_email.txt,email,3385,SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,FP;FP;FP;FP;TP;TP;FP;FP;TP;TP,1;3;10;14;5;6;3;6;5;4,Low;Medium;Medium;Medium;Medium;High;Medium;Medium;Medium;Medium,Finance;Legal;HR;Healthcare;Tax;IP,output/files\doc_01169_email.txt,3400.0,output\files\doc_01169_email.docx,output\files\doc_01169_email.pdf,output\files\doc_01169_email.eml,,2025-11-03T11:29:11.607097Z
1170,doc_01170_pdf.txt,pdf,676,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC,TP;FP,1;1,Low;Low,IP;Finance,output/files\doc_01170_pdf.txt,690.0,output\files\doc_01170_pdf.docx,output\files\doc_01170_pdf.pdf,,,2025-11-03T11:29:11.651597Z
1171,doc_01171_chat.txt,chat,1109,SIT_BUDGET_TC,TP,1,Low,Finance,output/files\doc_01171_chat.txt,1127.0,output\files\doc_01171_chat.docx,output\files\doc_01171_chat.pdf,,,2025-11-03T11:29:11.703446Z
1172,doc_01172_chat.txt,chat,620,SIT_IP_TC,TP,5,Medium,IP,output/files\doc_01172_chat.txt,638.0,output\files\doc_01172_chat.docx,output\files\doc_01172_chat.pdf,,,2025-11-03T11:29:11.743946Z
1173,doc_01173_chat.txt,chat,679,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC,FP;TP;TP,5;18;1,Medium;High;Low,Finance;Legal;Project;Software;IP,output/files\doc_01173_chat.txt,685.0,output\files\doc_01173_chat.docx,output\files\doc_01173_chat.pdf,,,2025-11-03T11:29:11.788878Z
1174,doc_01174_pdf.txt,pdf,611,SIT_BANK_STATEMENT_TC,FP,1,Low,Finance,output/files\doc_01174_pdf.txt,615.0,output\files\doc_01174_pdf.docx,output\files\doc_01174_pdf.pdf,,,2025-11-03T11:29:11.830618Z
1175,doc_01175_pdf.txt,pdf,1068,SIT_LOAN_AGREEMENTS_TC,FP,1,Low,HR;Finance,output/files\doc_01175_pdf.txt,1081.0,output\files\doc_01175_pdf.docx,output\files\doc_01175_pdf.pdf,,,2025-11-03T11:29:11.891750Z
1176,doc_01176_email_with_attachment.txt,email_with_attachment,1241,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US;SIT_ABA,FP;FP;TP;FP;TP;FP;TP;TP;FP,1;5;3;8;5;7;5;1;7,Low;Medium;Medium;Medium;Medium;Medium;Medium;Low;Medium,Finance;HR;Travel;Project;Tax,output/files\doc_01176_email_with_attachment.txt,1253.0,output\files\doc_01176_email_with_attachment.docx,output\files\doc_01176_email_with_attachment.pdf,output\files\doc_01176_email_with_attachment.eml,output\files\doc_01176_email_with_attachment_attachment.xlsx,2025-11-03T11:29:11.979089Z
1177,doc_01177_email_with_attachment.txt,email_with_attachment,595,SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK,FP;FP;TP;FP;FP;FP;FP,5;7;1;7;5;1;1,Medium;Medium;Low;Medium;Medium;Low;Low,Tax;HR;Finance;Healthcare,output/files\doc_01177_email_with_attachment.txt,606.0,output\files\doc_01177_email_with_attachment.docx,output\files\doc_01177_email_with_attachment.pdf,output\files\doc_01177_email_with_attachment.eml,output\files\doc_01177_email_with_attachment_attachment.xlsx,2025-11-03T11:29:12.061471Z
1178,doc_01178_document.txt,document,1370,SIT_AUS_TFN,FP,6,Medium,Tax,output/files\doc_01178_document.txt,1387.0,output\files\doc_01178_document.docx,output\files\doc_01178_document.pdf,,,2025-11-03T11:29:12.109140Z
1179,doc_01179_chat.txt,chat,1139,SIT_CAN_PHIN,FP,3,Medium,Healthcare,output/files\doc_01179_chat.txt,1158.0,output\files\doc_01179_chat.docx,output\files\doc_01179_chat.pdf,,,2025-11-03T11:29:12.156726Z
1180,doc_01180_pdf.txt,pdf,2187,SIT_CAN_DRIVER,FP,5,Medium,HR,output/files\doc_01180_pdf.txt,2205.0,output\files\doc_01180_pdf.docx,output\files\doc_01180_pdf.pdf,,,2025-11-03T11:29:12.214779Z
1181,doc_01181_chat.txt,chat,702,SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS,TP;FP;TP;FP;TP,6;5;1;10;4,High;Medium;Low;Medium;Medium,Finance;HR;Travel;Healthcare;IP,output/files\doc_01181_chat.txt,736.0,output\files\doc_01181_chat.docx,output\files\doc_01181_chat.pdf,,,2025-11-03T11:29:12.260946Z
1182,doc_01182_pdf.txt,pdf,2759,SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO,FP;FP;FP;TP;FP;TP,1;11;16;1;4;1,Low;Medium;Medium;Low;Medium;Low,Finance;HR;Travel;Healthcare;Tax,output/files\doc_01182_pdf.txt,2762.0,output\files\doc_01182_pdf.docx,output\files\doc_01182_pdf.pdf,,,2025-11-03T11:29:12.333339Z
1183,doc_01183_email_with_attachment.txt,email_with_attachment,541,SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC,TP;TP;FP,12;8;8,High;High;Medium,IP;HR;Healthcare,output/files\doc_01183_email_with_attachment.txt,543.0,output\files\doc_01183_email_with_attachment.docx,output\files\doc_01183_email_with_attachment.pdf,output\files\doc_01183_email_with_attachment.eml,output\files\doc_01183_email_with_attachment_attachment.xlsx,2025-11-03T11:29:12.409863Z
1184,doc_01184_email_with_attachment.txt,email_with_attachment,849,SIT_HEALTH_FORMS;SIT_TAX_TC,TP;FP,1;9,Low;Medium,Tax;Healthcare,output/files\doc_01184_email_with_attachment.txt,854.0,output\files\doc_01184_email_with_attachment.docx,output\files\doc_01184_email_with_attachment.pdf,output\files\doc_01184_email_with_attachment.eml,output\files\doc_01184_email_with_attachment_attachment.xlsx,2025-11-03T11:29:12.497499Z
1185,doc_01185_email.txt,email,1799,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC,FP;TP;FP,5;4;16,Medium;Medium;Medium,HR;Finance,output/files\doc_01185_email.txt,1802.0,output\files\doc_01185_email.docx,output\files\doc_01185_email.pdf,output\files\doc_01185_email.eml,,2025-11-03T11:29:12.555115Z
1186,doc_01186_document.txt,document,566,SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,TP;FP;TP;FP;FP;FP,1;3;1;4;6;10,Low;Medium;Low;Medium;Medium;Medium,IP;Legal;HR;Finance,output/files\doc_01186_document.txt,575.0,output\files\doc_01186_document.docx,output\files\doc_01186_document.pdf,,,2025-11-03T11:29:12.598447Z
1187,doc_01187_email.txt,email,1354,SIT_IP_TC,TP,1,Low,IP,output/files\doc_01187_email.txt,1371.0,output\files\doc_01187_email.docx,output\files\doc_01187_email.pdf,output\files\doc_01187_email.eml,,2025-11-03T11:29:12.653791Z
1188,doc_01188_email_with_attachment.txt,email_with_attachment,1250,SIT_MA_TC,FP,3,Medium,Legal;Finance,output/files\doc_01188_email_with_attachment.txt,1267.0,output\files\doc_01188_email_with_attachment.docx,output\files\doc_01188_email_with_attachment.pdf,output\files\doc_01188_email_with_attachment.eml,output\files\doc_01188_email_with_attachment_attachment.xlsx,2025-11-03T11:29:12.747691Z
1189,doc_01189_document.txt,document,1400,SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN,FP;FP;FP;TP;TP;FP;FP;TP,3;3;1;1;5;10;5;1,Medium;Medium;Low;Low;Medium;Medium;Medium;Low,Finance;HR;Project;Tax;Software;IP,output/files\doc_01189_document.txt,1414.0,output\files\doc_01189_document.docx,output\files\doc_01189_document.pdf,,,2025-11-03T11:29:12.798760Z
1190,doc_01190_pdf.txt,pdf,1468,SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,TP;TP;FP;TP,10;1;1;1,High;Low;Low;Low,HR;Tax;Travel;Finance,output/files\doc_01190_pdf.txt,1487.0,output\files\doc_01190_pdf.docx,output\files\doc_01190_pdf.pdf,,,2025-11-03T11:29:12.848651Z
1191,doc_01191_pdf.txt,pdf,473,SIT_ABA,FP,4,Medium,Finance,output/files\doc_01191_pdf.txt,489.0,output\files\doc_01191_pdf.docx,output\files\doc_01191_pdf.pdf,,,2025-11-03T11:29:12.891275Z
1192,doc_01192_chat.txt,chat,3286,SIT_DEA;SIT_EU_DEBIT,FP;FP,5;1,Medium;Low,Finance;Healthcare,output/files\doc_01192_chat.txt,3308.0,output\files\doc_01192_chat.docx,output\files\doc_01192_chat.pdf,,,2025-11-03T11:29:12.955712Z
1193,doc_01193_email.txt,email,1495,SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK,TP;FP;FP;FP;FP,4;5;14;5;4,Medium;Medium;Medium;Medium;Medium,Tax;HR;Finance;Healthcare,output/files\doc_01193_email.txt,1503.0,output\files\doc_01193_email.docx,output\files\doc_01193_email.pdf,output\files\doc_01193_email.eml,,2025-11-03T11:29:13.021357Z
1194,doc_01194_chat.txt,chat,1438,SIT_AUS_TFN;SIT_CAN_PHIN,FP;TP,1;4,Low;Medium,Tax;Healthcare,output/files\doc_01194_chat.txt,1454.0,output\files\doc_01194_chat.docx,output\files\doc_01194_chat.pdf,,,2025-11-03T11:29:13.069217Z
1195,doc_01195_chat.txt,chat,822,SIT_CAN_DRIVER,FP,5,Medium,HR,output/files\doc_01195_chat.txt,832.0,output\files\doc_01195_chat.docx,output\files\doc_01195_chat.pdf,,,2025-11-03T11:29:13.114452Z
1196,doc_01196_email.txt,email,1399,SIT_CAN_HEALTH;SIT_AUS_DRIVER,FP;TP,6;5,Medium;Medium,HR;Healthcare,output/files\doc_01196_email.txt,1438.0,output\files\doc_01196_email.docx,output\files\doc_01196_email.pdf,output\files\doc_01196_email.eml,,2025-11-03T11:29:13.167956Z
1197,doc_01197_email.txt,email,830,SIT_AUS_PASSPORT;SIT_AUS_BANK,TP;FP,1;3,Low;Medium,Finance;Travel,output/files\doc_01197_email.txt,837.0,output\files\doc_01197_email.docx,output\files\doc_01197_email.pdf,output\files\doc_01197_email.eml,,2025-11-03T11:29:13.227930Z
1198,doc_01198_chat.txt,chat,585,SIT_AZURE_SAS,TP,1,Low,IP,output/files\doc_01198_chat.txt,589.0,output\files\doc_01198_chat.docx,output\files\doc_01198_chat.pdf,,,2025-11-03T11:29:13.264035Z
1199,doc_01199_email_with_attachment.txt,email_with_attachment,842,SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG,FP;TP;FP;FP;TP,1;5;10;1;6,Low;Medium;Medium;Low;High,Finance;HR;Travel;Healthcare;Tax,output/files\doc_01199_email_with_attachment.txt,845.0,output\files\doc_01199_email_with_attachment.docx,output\files\doc_01199_email_with_attachment.pdf,output\files\doc_01199_email_with_attachment.eml,output\files\doc_01199_email_with_attachment_attachment.xlsx,2025-11-03T11:29:13.358735Z
1200,doc_01200_pdf.txt,pdf,886,SIT_UK_NINO,TP,3,Medium,Tax;HR,output/files\doc_01200_pdf.txt,892.0,output\files\doc_01200_pdf.docx,output\files\doc_01200_pdf.pdf,,,2025-11-03T11:29:13.405314Z
1201,doc_01201_document.txt,document,3085,SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC,TP;FP;FP,1;1;3,Low;Low;Medium,IP;HR;Healthcare,output/files\doc_01201_document.txt,3102.0,output\files\doc_01201_document.docx,output\files\doc_01201_document.pdf,,,2025-11-03T11:29:13.472023Z
1202,doc_01202_chat.txt,chat,1052,SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC,TP;TP;TP,1;1;5,Low;Low;Medium,HR;Tax;Healthcare,output/files\doc_01202_chat.txt,1062.0,output\files\doc_01202_chat.docx,output\files\doc_01202_chat.pdf,,,2025-11-03T11:29:13.521282Z
1203,doc_01203_document.txt,document,1274,SIT_INVOICE_TC,TP,3,Medium,Finance,output/files\doc_01203_document.txt,1276.0,output\files\doc_01203_document.docx,output\files\doc_01203_document.pdf,,,2025-11-03T11:29:13.572612Z
1204,doc_01204_pdf.txt,pdf,1116,SIT_EMP_INSURANCE_TC,FP,1,Low,HR;Finance,output/files\doc_01204_pdf.txt,1117.0,output\files\doc_01204_pdf.docx,output\files\doc_01204_pdf.pdf,,,2025-11-03T11:29:13.623493Z
1205,doc_01205_email_with_attachment.txt,email_with_attachment,578,SIT_LEGAL_TC,TP,1,Low,Legal,output/files\doc_01205_email_with_attachment.txt,588.0,output\files\doc_01205_email_with_attachment.docx,output\files\doc_01205_email_with_attachment.pdf,output\files\doc_01205_email_with_attachment.eml,output\files\doc_01205_email_with_attachment_attachment.xlsx,2025-11-03T11:29:13.721879Z
1206,doc_01206_email.txt,email,1048,SIT_AGREEMENTS_TC,TP,8,High,Legal;Finance,output/files\doc_01206_email.txt,1053.0,output\files\doc_01206_email.docx,output\files\doc_01206_email.pdf,output\files\doc_01206_email.eml,,2025-11-03T11:29:13.769965Z
1207,doc_01207_pdf.txt,pdf,1405,SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC,FP;TP;TP;FP;FP;FP;FP,4;17;6;1;3;11;1,Medium;High;High;Low;Medium;Medium;Low,Finance;Legal;HR;Software;IP,output/files\doc_01207_pdf.txt,1419.0,output\files\doc_01207_pdf.docx,output\files\doc_01207_pdf.pdf,,,2025-11-03T11:29:13.820861Z
1208,doc_01208_email_with_attachment.txt,email_with_attachment,966,SIT_PROJECT_DOCS_TC,FP,1,Low,Project,output/files\doc_01208_email_with_attachment.txt,990.0,output\files\doc_01208_email_with_attachment.docx,output\files\doc_01208_email_with_attachment.pdf,output\files\doc_01208_email_with_attachment.eml,output\files\doc_01208_email_with_attachment_attachment.xlsx,2025-11-03T11:29:13.910478Z
1209,doc_01209_email.txt,email,940,SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC,TP;TP,1;8,Low;High,HR;Finance,output/files\doc_01209_email.txt,954.0,output\files\doc_01209_email.docx,output\files\doc_01209_email.pdf,output\files\doc_01209_email.eml,,2025-11-03T11:29:13.957033Z
1210,doc_01210_email_with_attachment.txt,email_with_attachment,1486,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN,FP;TP;FP,4;3;15,Medium;Medium;Medium,Finance;Project,output/files\doc_01210_email_with_attachment.txt,1508.0,output\files\doc_01210_email_with_attachment.docx,output\files\doc_01210_email_with_attachment.pdf,output\files\doc_01210_email_with_attachment.eml,output\files\doc_01210_email_with_attachment_attachment.xlsx,2025-11-03T11:29:14.049496Z
1211,doc_01211_email.txt,email,3495,SIT_SSN,TP,5,Medium,Tax;HR,output/files\doc_01211_email.txt,3510.0,output\files\doc_01211_email.docx,output\files\doc_01211_email.pdf,output\files\doc_01211_email.eml,,2025-11-03T11:29:14.118271Z
1212,doc_01212_chat.txt,chat,739,SIT_ITIN;SIT_PASSPORT_US_UK,TP;FP,5;4,Medium;Medium,HR;Tax;Travel,output/files\doc_01212_chat.txt,744.0,output\files\doc_01212_chat.docx,output\files\doc_01212_chat.pdf,,,2025-11-03T11:29:14.162240Z
1213,doc_01213_document.txt,document,1087,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA,TP;FP;FP;FP,4;1;5;1,Medium;Low;Medium;Low,HR;Finance;Healthcare,output/files\doc_01213_document.txt,1112.0,output\files\doc_01213_document.docx,output\files\doc_01213_document.pdf,,,2025-11-03T11:29:14.210259Z
1214,doc_01214_chat.txt,chat,1012,SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH,FP;TP;FP;FP;TP;FP;TP;FP;FP;TP,3;5;5;5;5;9;3;4;3;1,Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Low,Tax;HR;Finance;Healthcare,output/files\doc_01214_chat.txt,1027.0,output\files\doc_01214_chat.docx,output\files\doc_01214_chat.pdf,,,2025-11-03T11:29:14.260213Z
1215,doc_01215_document.txt,document,644,SIT_AUS_DRIVER;SIT_AUS_PASSPORT,FP;TP,6;7,Medium;High,HR;Travel,output/files\doc_01215_document.txt,652.0,output\files\doc_01215_document.docx,output\files\doc_01215_document.pdf,,,2025-11-03T11:29:14.304947Z
1216,doc_01216_pdf.txt,pdf,927,SIT_AUS_BANK;SIT_AZURE_SAS,TP;TP,5;3,Medium;Medium,IP;Finance,output/files\doc_01216_pdf.txt,949.0,output\files\doc_01216_pdf.docx,output\files\doc_01216_pdf.pdf,,,2025-11-03T11:29:14.362185Z
1217,doc_01217_email.txt,email,2430,SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF,FP;FP;FP;FP,1;10;1;14,Low;Medium;Low;Medium,Finance;HR;Travel;Healthcare;Tax,output/files\doc_01217_email.txt,2430.0,output\files\doc_01217_email.docx,output\files\doc_01217_email.pdf,output\files\doc_01217_email.eml,,2025-11-03T11:29:14.422445Z
1218,doc_01218_chat.txt,chat,867,SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS,FP;FP;FP;TP;TP;FP,8;9;1;5;1;9,Medium;Medium;Low;Medium;Low;Medium,IP;Tax;HR;Healthcare,output/files\doc_01218_chat.txt,911.0,output\files\doc_01218_chat.docx,output\files\doc_01218_chat.pdf,,,2025-11-03T11:29:14.465293Z
1219,doc_01219_email_with_attachment.txt,email_with_attachment,3913,SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC,FP;FP;TP;FP;TP,1;4;1;1;5,Low;Medium;Low;Low;Medium,HR;Legal;Tax;Finance,output/files\doc_01219_email_with_attachment.txt,3934.0,output\files\doc_01219_email_with_attachment.docx,output\files\doc_01219_email_with_attachment.pdf,output\files\doc_01219_email_with_attachment.eml,output\files\doc_01219_email_with_attachment_attachment.xlsx,2025-11-03T11:29:14.586551Z
1220,doc_01220_chat.txt,chat,3710,SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,TP;FP;FP;FP;FP;FP,1;1;9;1;1;3,Low;Low;Medium;Low;Low;Medium,IP;Legal;HR;Finance,output/files\doc_01220_chat.txt,3726.0,output\files\doc_01220_chat.docx,output\files\doc_01220_chat.pdf,,,2025-11-03T11:29:14.655761Z
1221,doc_01221_chat.txt,chat,556,SIT_MA_TC;SIT_SOFTWARE_DEV_TC,TP;TP,5;4,Medium;Medium,Legal;IP;Finance;Software,output/files\doc_01221_chat.txt,558.0,output\files\doc_01221_chat.docx,output\files\doc_01221_chat.pdf,,,2025-11-03T11:29:14.700785Z
1222,doc_01222_email.txt,email,1144,SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC,FP;FP;FP;TP;FP,1;8;6;1;4,Low;Medium;Medium;Low;Medium,HR;Finance;Project,output/files\doc_01222_email.txt,1152.0,output\files\doc_01222_email.docx,output\files\doc_01222_email.pdf,output\files\doc_01222_email.eml,,2025-11-03T11:29:14.752509Z
1223,doc_01223_email_with_attachment.txt,email_with_attachment,681,SIT_CCN,FP,1,Low,Finance,output/files\doc_01223_email_with_attachment.txt,703.0,output\files\doc_01223_email_with_attachment.docx,output\files\doc_01223_email_with_attachment.pdf,output\files\doc_01223_email_with_attachment.eml,output\files\doc_01223_email_with_attachment_attachment.xlsx,2025-11-03T11:29:14.845017Z
1224,doc_01224_email_with_attachment.txt,email_with_attachment,551,SIT_SSN,FP,4,Medium,Tax;HR,output/files\doc_01224_email_with_attachment.txt,576.0,output\files\doc_01224_email_with_attachment.docx,output\files\doc_01224_email_with_attachment.pdf,output\files\doc_01224_email_with_attachment.eml,output\files\doc_01224_email_with_attachment_attachment.xlsx,2025-11-03T11:29:14.929677Z
1225,doc_01225_document.txt,document,953,SIT_ITIN,TP,1,Low,Tax,output/files\doc_01225_document.txt,953.0,output\files\doc_01225_document.docx,output\files\doc_01225_document.pdf,,,2025-11-03T11:29:14.977002Z
1226,doc_01226_email_with_attachment.txt,email_with_attachment,3273,SIT_PASSPORT_US_UK,TP,9,High,HR;Travel,output/files\doc_01226_email_with_attachment.txt,3280.0,output\files\doc_01226_email_with_attachment.docx,output\files\doc_01226_email_with_attachment.pdf,output\files\doc_01226_email_with_attachment.eml,output\files\doc_01226_email_with_attachment_attachment.xlsx,2025-11-03T11:29:15.088550Z
1227,doc_01227_pdf.txt,pdf,1459,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA;SIT_EU_DEBIT,FP;TP;FP;FP;FP,4;9;9;20;4,Medium;High;Medium;Medium;Medium,HR;Finance;Healthcare,output/files\doc_01227_pdf.txt,1464.0,output\files\doc_01227_pdf.docx,output\files\doc_01227_pdf.pdf,,,2025-11-03T11:29:15.139567Z
1228,doc_01228_email_with_attachment.txt,email_with_attachment,1449,SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK,TP;TP;FP;TP;TP,1;1;16;14;12,Low;Low;Medium;High;High,Tax;HR;Finance;Healthcare,output/files\doc_01228_email_with_attachment.txt,1471.0,output\files\doc_01228_email_with_attachment.docx,output\files\doc_01228_email_with_attachment.pdf,output\files\doc_01228_email_with_attachment.eml,output\files\doc_01228_email_with_attachment_attachment.xlsx,2025-11-03T11:29:15.236847Z
1229,doc_01229_email.txt,email,888,SIT_AUS_TFN;SIT_CAN_PHIN,FP;FP,7;1,Medium;Low,Tax;Healthcare,output/files\doc_01229_email.txt,890.0,output\files\doc_01229_email.docx,output\files\doc_01229_email.pdf,output\files\doc_01229_email.eml,,2025-11-03T11:29:15.287641Z
1230,doc_01230_email.txt,email,1007,SIT_CAN_DRIVER,TP,8,High,HR,output/files\doc_01230_email.txt,1007.0,output\files\doc_01230_email.docx,output\files\doc_01230_email.pdf,output\files\doc_01230_email.eml,,2025-11-03T11:29:15.336563Z
1231,doc_01231_email_with_attachment.txt,email_with_attachment,1484,SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT,TP;TP;TP,1;10;1,Low;High;Low,HR;Travel;Healthcare,output/files\doc_01231_email_with_attachment.txt,1490.0,output\files\doc_01231_email_with_attachment.docx,output\files\doc_01231_email_with_attachment.pdf,output\files\doc_01231_email_with_attachment.eml,output\files\doc_01231_email_with_attachment_attachment.xlsx,2025-11-03T11:29:15.433757Z
1232,doc_01232_chat.txt,chat,610,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN,TP;FP;TP;TP;TP,8;12;1;5;1,High;Medium;Low;Medium;Low,Travel;IP;Finance;Healthcare,output/files\doc_01232_chat.txt,615.0,output\files\doc_01232_chat.docx,output\files\doc_01232_chat.pdf,,,2025-11-03T11:29:15.478756Z
1233,doc_01233_chat.txt,chat,1025,SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC,FP;TP;TP;TP;FP;TP;TP;FP;TP;FP,1;1;1;10;1;4;5;10;7;3,Low;Low;Low;High;Low;Medium;Medium;Medium;High;Medium,Finance;HR;Healthcare;Tax;IP,output/files\doc_01233_chat.txt,1043.0,output\files\doc_01233_chat.docx,output\files\doc_01233_chat.pdf,,,2025-11-03T11:29:15.525444Z
1234,doc_01234_email_with_attachment.txt,email_with_attachment,562,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC,TP;FP;TP;FP;FP,1;5;10;4;18,Low;Medium;High;Medium;Medium,Legal;HR;Finance,output/files\doc_01234_email_with_attachment.txt,576.0,output\files\doc_01234_email_with_attachment.docx,output\files\doc_01234_email_with_attachment.pdf,output\files\doc_01234_email_with_attachment.eml,output\files\doc_01234_email_with_attachment_attachment.xlsx,2025-11-03T11:29:15.612451Z
1235,doc_01235_pdf.txt,pdf,653,SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC,TP;FP;FP;TP;TP,3;1;3;7;1,Medium;Low;Medium;High;Low,IP;Legal;Finance;Software,output/files\doc_01235_pdf.txt,657.0,output\files\doc_01235_pdf.docx,output\files\doc_01235_pdf.pdf,,,2025-11-03T11:29:15.654447Z
